Column1,Column2,Column3
24,37,0.000114237
24,38,0.000585586
24,39,0.000856987
25,26,0.347035561
25,27,0.145791235
25,28,0
25,29,0
25,30,0.001019073
25,31,0
25,32,0.002739108
25,33,0.002940796
25,34,0.006535078
25,35,0.008780258
25,36,0.006840894
25,37,0.008989873
25,38,0.00837033
25,39,0.026329066
26,27,0.252132676
26,28,0.000105438
26,29,0.000328295
26,30,0.00099108
26,31,0
26,32,0.003967397
26,33,0
26,34,0.007399783
26,35,0.007416221
26,36,0.012257696
26,37,0.033316886
26,38,0.02652102
26,39,0.044902726
27,28,0
27,29,0.000558961
27,30,0.00061815
27,31,0
27,32,0.002619885
27,33,0.002343995
27,34,0.003185865
27,35,0.012329221
27,36,0.018882454
27,37,0.028432919
27,38,0.025608829
27,39,0.079766361
28,29,0.705074897
28,30,0.449430183
28,31,0.005931372
28,32,0.009082715
28,33,0.009642065
28,34,0.001486716
28,35,0.000197692
28,36,0.00322342
28,37,0.00183084
28,38,0.000738019
28,39,0.001160527
29,30,0.546127564
29,31,0.022759052
29,32,0.031060053
29,33,0.068219103
29,34,0.00515838
29,35,0.000326777
29,36,0.004038554
29,37,0.000669851
29,38,0.000489848
29,39,0.001696133
30,31,0.044273191
30,32,0.043103519
30,33,0.075215845
30,34,0
30,35,0.000395345
30,36,0.010873856
30,37,0.000904677
30,38,0.001148182
30,39,0.001804513
31,32,0.049187385
31,33,0.149406432
31,34,0.003378267
31,35,0
31,36,0.00113558
31,37,0.001776178
31,38,0.000540712
31,39,0.000525216
32,33,0.136788524
