Column1,Column2,Column3
15,31,0.01837051
15,32,0.016318511
15,33,0.0312901
15,34,0.004289772
15,35,0.003315749
15,36,0.004095411
15,37,0.002816772
15,38,0.002416385
15,39,0.00218078
16,17,0.191462297
16,18,0.158300984
16,19,0.012854717
16,20,0.012954701
16,21,0.012877216
16,22,0.011107731
16,23,0.015252849
16,24,0.01176007
16,25,0.006145459
16,26,0.005958526
16,27,0.008858387
16,28,0.006735288
16,29,0.010866172
16,30,0.015482865
16,31,0.021453234
16,32,0.015465411
16,33,0.03430453
16,34,0.004302454
16,35,0.002259963
16,36,0.002330555
16,37,0.004868328
16,38,0.004848767
16,39,0.002176759
17,18,0.205806698
17,19,0.018389212
17,20,0.02129231
17,21,0.017405418
17,22,0.015207037
17,23,0.022140097
17,24,0.022500508
17,25,0.008333169
17,26,0.006045009
17,27,0.006435705
17,28,0.007619254
17,29,0.016182655
17,30,0.021887302
17,31,0.026314035
17,32,0.023499628
17,33,0.050064375
17,34,0.00210996
17,35,0.002461732
17,36,0.001937236
17,37,0.003460585
17,38,0.002697919
17,39,0.001667346
18,19,0.015157589
18,20,0.016172302
18,21,0.017141473
18,22,0.013764244
18,23,0.020988281
18,24,0.014544522
18,25,0.011510346
18,26,0.006159042
18,27,0.007503025
18,28,0.005679564
18,29,0.012147214
18,30,0.014693904
18,31,0.019491014
18,32,0.015806248
18,33,0.03555404
18,34,0.010448459
18,35,0.002690663
18,36,0.003329525
18,37,0.003488587
18,38,0.001979845
18,39,0.00376453
19,20,0.209396348
19,21,0.080812624
19,22,0.019955514
19,23,0.021090138
19,24,0.01527315
19,25,0.020000911
19,26,0.017681629
19,27,0.020771475
19,28,0.005613847
19,29,0.01224922
19,30,0.020948969
19,31,0.018887384
19,32,0.015068847
19,33,0.031520549
19,34,0.005417741
19,35,0.007919503
19,36,0.011622315
19,37,0.007773043
19,38,0.007700288
19,39,0.006280109
20,21,0.152266334
20,22,0.021107431
20,23,0.02399811
20,24,0.017956758
20,25,0.017038902
20,26,0.017815814
20,27,0.014538209
20,28,0.011732261
20,29,0.021402782
20,30,0.028537306
20,31,0.025414542
20,32,0.026198671
20,33,0.048973104
20,34,0.009069962
20,35,0.006669705
20,36,0.008020572
20,37,0.011637288
20,38,0.004050494
20,39,0.008644807
21,22,0.017388646
21,23,0.021831914
21,24,0.016213865
21,25,0.015060464
21,26,0.01128781
21,27,0.011189541
21,28,0.006078688
21,29,0.014326509
21,30,0.019362784
21,31,0.020957242
21,32,0.015650914
21,33,0.037968757
21,34,0.005353083
21,35,0.003016146
21,36,0.005049443
21,37,0.005872267
21,38,0.0071523
21,39,0.007223242
22,23,0.099341236
22,24,0.021298246
22,25,0.016298765
22,26,0.022936798
22,27,0.030063822
22,28,0.002862217
22,29,0.013199295
22,30,0.013235078
22,31,0.019267121
22,32,0.020322698
22,33,0.048390934
22,34,0.003840801
22,35,0.010987644
22,36,0.002414679
22,37,0.023481828
22,38,0.01609436
22,39,0.011607134
23,24,0.298552579
23,25,0.022048039
23,26,0.021053484
23,27,0.020555623
23,28,0.004367928
23,29,0.011414928
23,30,0.015697421
23,31,0.024213865
23,32,0.015890055
23,33,0.038487182
23,34,0.002912443
23,35,0.005148788
23,36,0.00216992
23,37,0.006493772
23,38,0.00695878
23,39,0.005724564
24,25,0.011606679
24,26,0.00914597
24,27,0.008220743
24,28,0.003269123
24,29,0.009961171
24,30,0.012457243
24,31,0.02057669
24,32,0.012554465
24,33,0.037028514
24,34,0.002222414
24,35,0.002288213
24,36,0.000750677
24,37,0.001016262
24,38,0.00265684
24,39,0.002485723
25,26,0.353381071
25,27,0.170898875
25,28,0.002824957
25,29,0.003358142
25,30,0.00601111
25,31,0.008463335
25,32,0.005158474
25,33,0.008227664
25,34,0.012875476
25,35,0.013021605
25,36,0.014070126
25,37,0.017338212
25,38,0.019146355
25,39,0.033052663
26,27,0.272447643
26,28,0.001583348
26,29,0.002243055
26,30,0.004677104
26,31,0.005517434
26,32,0.006116359
26,33,0.005475675
26,34,0.011483571
26,35,0.016492467
26,36,0.019328741
26,37,0.03733374
26,38,0.031193239
26,39,0.047096745
27,28,0.002178373
27,29,0.003304767
27,30,0.004949892
27,31,0.004549784
27,32,0.00535412
27,33,0.004585981
27,34,0.00863223
27,35,0.018751703
27,36,0.02628115
27,37,0.038247713
27,38,0.032140711
27,39,0.083875905
28,29,0.701187082
28,30,0.436921104
28,31,0.012306779
28,32,0.011668584
28,33,0.016481033
28,34,0.001927706
28,35,0.000806936
28,36,0.003873017
28,37,0.002742656
28,38,0.001157527
28,39,0.001723819
29,30,0.531795177
29,31,0.032338267
29,32,0.035872577
29,33,0.074709806
29,34,0.00580942
29,35,0.000957724
29,36,0.005272133
29,37,0.001269076
29,38,0.001249662
29,39,0.002290367
30,31,0.064247492
30,32,0.052942222
30,33,0.093156289
30,34,0.000665735
30,35,0.001893801
30,36,0.011758112
30,37,0.002283186
30,38,0.002141487
30,39,0.00386392
31,32,0.0594049
31,33,0.179615254
31,34,0.0048796
31,35,0.002508659
31,36,0.002626211
31,37,0.003672785
31,38,0.001665285
31,39,0.001889551
32,33,0.144155161
32,34,0.000486769
32,35,0.000901503
32,36,0.004091887
32,37,0.001147574
32,38,0.001380064
32,39,0.001700198
33,34,0.007540368
33,35,0.004226849
33,36,0.002297282
33,37,0.000868575
33,38,0.0005598
33,39,0.002305293
34,35,0.046780661
34,36,0.107275795
34,37,0.030505021
34,38,0.060722199
34,39,0.010898043
35,36,0.081885313
35,37,0.044666615
35,38,0.036310063
35,39,0.047357889
36,37,0.044344306
36,38,0.061259026
36,39,0.020102166
37,38,0.174834758
37,39,0.032127177
38,39,0.059474203
