Column1,Column2,Column3
13,32,0.003126057
13,33,0.018282382
13,34,0.002390494
13,35,0.001843374
13,36,0.00455542
13,37,0.003937358
13,38,0.005182597
13,39,0.003281434
14,15,0.224594949
14,16,0.078259509
14,17,0.072738454
14,18,0.049832392
14,19,0.018640443
14,20,0.022151586
14,21,0.016735961
14,22,0.011255163
14,23,0.012456768
14,24,0.014643498
14,25,0.011823864
14,26,0.006419472
14,27,0.002084603
14,28,0.0175945
14,29,0.016905
14,30,0.013975053
14,31,0.010068893
14,32,0.00699748
14,33,0.013369719
14,34,0.003351463
14,35,0.004531665
14,36,0.002424201
14,37,0.004075442
14,38,0.004465152
14,39,0.003750206
15,16,0.042104944
15,17,0.056778111
15,18,0.042265795
15,19,0.02384092
15,20,0.026381389
15,21,0.026955093
15,22,0.021344269
15,23,0.014100528
15,24,0.01709507
15,25,0.0080647
15,26,0.012126541
15,27,0.002673165
15,28,0.014922095
15,29,0.011661872
15,30,0.007773274
15,31,0.01982272
15,32,0.005226596
15,33,0.013532055
15,34,0.002572309
15,35,0.007025837
15,36,0.007388877
15,37,0.00361146
15,38,0.004316175
15,39,0.003941367
16,17,0.207589506
16,18,0.244378291
16,19,0.026594352
16,20,0.016312914
16,21,0.013474793
16,22,0.01957233
16,23,0.014176309
16,24,0.013533526
16,25,0.006432738
16,26,0.007457926
16,27,0.003569581
16,28,0.021371081
16,29,0.015812923
16,30,0.017087556
16,31,0.019108845
16,32,0.006711912
16,33,0.009717544
16,34,0.005246988
16,35,0.012471315
16,36,0.006296307
16,37,0.006537751
16,38,0.005748226
16,39,0.006322953
17,18,0.103519514
17,19,0.014913943
17,20,0.038507107
17,21,0.013300905
17,22,0.015014539
17,23,0.015276878
17,24,0.006183727
17,25,0.014033629
17,26,0.009368048
17,27,0.006920673
17,28,0.013291379
17,29,0.009651625
17,30,0.014017098
17,31,0.012247616
17,32,0.006227551
17,33,0.011404615
17,34,0.004220745
17,35,0.005156933
17,36,0.003309601
17,37,0.001897405
17,38,0.004247799
17,39,0.006109673
18,19,0.018346802
18,20,0.013742376
18,21,0.014685032
18,22,0.009658695
18,23,0.006673772
18,24,0.007982831
18,25,0.013998752
18,26,0.010893863
18,27,0.00573662
18,28,0.00740566
18,29,0.006141034
18,30,0.012583538
18,31,0.013724656
18,32,0.00392684
18,33,0.008247578
18,34,0.00909332
18,35,0.015445715
18,36,0.007621222
18,37,0.011576809
18,38,0.014385292
18,39,0.004324532
19,20,0.122176628
19,21,0.043901107
19,22,0.024012543
19,23,0.030263136
19,24,0.020517842
19,25,0.010925544
19,26,0.009241671
19,27,0.004502618
19,28,0.025480058
19,29,0.020417449
19,30,0.021785886
19,31,0.02714871
19,32,0.008676676
19,33,0.021309915
19,34,0.002326131
19,35,0.001836808
19,36,0.006991456
19,37,0.004946511
19,38,0.001337712
19,39,0.008247007
20,21,0.033157085
20,22,0.021137979
20,23,0.020406508
20,24,0.021423148
20,25,0.016866435
20,26,0.012382905
20,27,0.008272911
20,28,0.019080819
20,29,0.013368916
20,30,0.023491425
20,31,0.022506932
20,32,0.006016242
20,33,0.02462253
20,34,0.003524
20,35,0.004493675
20,36,0.009477406
20,37,0.005634548
20,38,0.01836641
20,39,0.009573747
21,22,0.21005112
21,23,0.138993679
21,24,0.043343986
21,25,0.01261742
21,26,0.011036124
21,27,0.007342486
21,28,0.038191566
21,29,0.022470479
21,30,0.022830915
21,31,0.017322414
21,32,0.007924963
21,33,0.015687904
21,34,0.003031732
21,35,0.011675452
21,36,0.002630527
21,37,0.005198879
21,38,0.004431112
21,39,0.012798803
22,23,0.188706858
22,24,0.030439773
22,25,0.00653979
22,26,0.005710179
22,27,0.010774707
22,28,0.03521901
22,29,0.016234165
22,30,0.050115573
22,31,0.01987537
22,32,0.005749158
22,33,0.018144638
22,34,0.004408679
22,35,0.004955625
22,36,0.004894307
22,37,0.006906133
22,38,0.005930004
22,39,0.011063464
23,24,0.030829346
23,25,0.017397502
23,26,0.017326803
23,27,0.01767546
23,28,0.028478015
23,29,0.033960245
23,30,0.019461121
23,31,0.009463899
23,32,0.008733283
23,33,0.004258621
23,34,0.009224512
23,35,0.007112111
23,36,0.019302712
23,37,0.008525275
23,38,0.003940839
23,39,0.013576869
24,25,0.003980007
24,26,0.005413609
24,27,0.003220195
24,28,0.01588625
24,29,0.004911538
24,30,0.013147819
24,31,0.010916127
24,32,0.004817165
24,33,0.017150638
24,34,0.002061888
24,35,0.001649193
24,36,0.001341224
24,37,0.001325888
24,38,0.002963704
24,39,0.005891584
25,26,0.140289206
25,27,0.079925492
25,28,0.004630939
25,29,0.005386055
25,30,0.004937751
25,31,0.007024589
25,32,0.004160774
25,33,0.003285206
25,34,0.020243718
25,35,0.01495867
25,36,0.01808528
25,37,0.026275358
25,38,0.027559995
25,39,0.042548778
26,27,0.24770143
26,28,0.004553575
26,29,0.010289804
26,30,0.0069748
26,31,0.009180737
26,32,0.004104128
26,33,0.003740524
26,34,0.016185459
26,35,0.027540347
26,36,0.026677533
26,37,0.09580243
26,38,0.101364165
26,39,0.121900816
27,28,0.00588931
27,29,0.007674941
27,30,0.007118647
27,31,0.01908076
27,32,0.010329782
27,33,0.003611445
27,34,0.012124767
27,35,0.028301658
27,36,0.019334353
27,37,0.029328756
27,38,0.043148296
27,39,0.058653164
28,29,0.060125015
28,30,0.048657548
28,31,0.027504104
28,32,0.014004751
28,33,0.039481358
28,34,0.002254002
28,35,0.004712896
28,36,0.00686443
28,37,0.003210248
28,38,0.000235849
28,39,0.005141882
29,30,0.053869427
29,31,0.024318512
29,32,0.017313171
29,33,0.01993545
29,34,0.001833878
29,35,0.002244651
29,36,0.015395899
29,37,0.005959164
29,38,0.004553159
29,39,0.00923688
30,31,0.028225219
30,32,0.020859179
30,33,0.028016526
30,34,0.004773133
30,35,0.003469033
30,36,0.009316288
30,37,0.002760917
30,38,0.006921299
30,39,0.003874855
31,32,0.054653983
31,33,0.063646806
31,34,0.005203458
31,35,0.013053557
31,36,0.004754302
31,37,0.009885942
31,38,0.003783037
31,39,0.006546461
32,33,0.068736369
32,34,0.002597902
32,35,0.008478294
32,36,0.005448825
32,37,0.003929254
32,38,0.003603087
32,39,0.001079407
33,34,0.002732844
33,35,0.000788776
33,36,0.006053051
33,37,0.006592199
33,38,0.002976096
33,39,0.006600343
34,35,0.121812392
34,36,0.149680457
34,37,0.063281432
34,38,0.130185973
34,39,0.019900481
35,36,0.14165312
35,37,0.102880088
35,38,0.145259627
35,39,0.057638212
36,37,0.070726712
36,38,0.096423361
36,39,0.03139556
37,38,0.243555814
37,39,0.04776309
38,39,0.075059921
